iso3,year,risk.factor,measure,unit,sex,age,best,lo,hi
DEU,2021,alcohol,inc,num,m,15+,579,276,991
DEU,2021,smoking,inc,num,a,15+,571,188,1163
DEU,2021,smoking,inc,num,f,15+,186,67,364
DEU,2021,smoking,inc,num,m,15+,376,137,733
DEU,2021,undernutrition,inc,num,a,a,217,194,241
DJI,2021,hiv,inc,num,a,a,208,62,440
DJI,2021,diabetes,inc,num,a,18+,89,22,201
DJI,2021,diabetes,inc,num,f,18+,37,9,84
DJI,2021,diabetes,inc,num,m,18+,51,13,116
DJI,2021,alcohol,inc,num,a,15+,42,10,94
DJI,2021,alcohol,inc,num,f,15+,4,1,9
DJI,2021,alcohol,inc,num,m,15+,39,13,80
DJI,2021,smoking,inc,num,a,15+,,,
DJI,2021,smoking,inc,num,f,15+,,,
DJI,2021,smoking,inc,num,m,15+,,,
DJI,2021,undernutrition,inc,num,a,a,584,431,760
DMA,2021,hiv,inc,num,a,a,,,
DMA,2021,diabetes,inc,num,a,18+,1,0,3
DMA,2021,diabetes,inc,num,f,18+,0,0,1
DMA,2021,diabetes,inc,num,m,18+,0,0,1
DMA,2021,alcohol,inc,num,a,15+,4,1,9
DMA,2021,alcohol,inc,num,f,15+,1,0,1
DMA,2021,alcohol,inc,num,m,15+,3,1,6
DMA,2021,smoking,inc,num,a,15+,,,
DMA,2021,smoking,inc,num,f,15+,,,
DMA,2021,smoking,inc,num,m,15+,,,
DMA,2021,undernutrition,inc,num,a,a,1,1,1
DNK,2021,hiv,inc,num,a,a,5,1,11
DNK,2021,diabetes,inc,num,a,18+,5,2,10
DNK,2021,diabetes,inc,num,f,18+,1,0,3
DNK,2021,diabetes,inc,num,m,18+,3,1,7
DNK,2021,alcohol,inc,num,a,15+,38,16,70
DNK,2021,alcohol,inc,num,f,15+,9,3,16
DNK,2021,alcohol,inc,num,m,15+,28,13,49
DNK,2021,smoking,inc,num,a,15+,23,7,49
DNK,2021,smoking,inc,num,f,15+,8,3,17
DNK,2021,smoking,inc,num,m,15+,13,4,26
DNK,2021,undernutrition,inc,num,a,a,11,9,13
DOM,2021,hiv,inc,num,a,a,577,191,1172
DOM,2021,diabetes,inc,num,a,18+,212,62,452
DOM,2021,diabetes,inc,num,f,18+,86,25,182
DOM,2021,diabetes,inc,num,m,18+,115,31,253
DOM,2021,alcohol,inc,num,a,15+,599,196,1223
DOM,2021,alcohol,inc,num,f,15+,127,46,246
DOM,2021,alcohol,inc,num,m,15+,520,210,967
DOM,2021,smoking,inc,num,a,15+,217,44,523
DOM,2021,smoking,inc,num,f,15+,47,13,105
DOM,2021,smoking,inc,num,m,15+,188,53,407
DOM,2021,undernutrition,inc,num,a,a,756,566,972
DZA,2021,hiv,inc,num,a,a,216,64,460
DZA,2021,diabetes,inc,num,a,18+,1467,474,3011
DZA,2021,diabetes,inc,num,f,18+,559,192,1120
DZA,2021,diabetes,inc,num,m,18+,909,304,1837
DZA,2021,alcohol,inc,num,a,15+,461,120,1026
DZA,2021,alcohol,inc,num,f,15+,0,0,0
DZA,2021,alcohol,inc,num,m,15+,531,179,1070
DZA,2021,smoking,inc,num,a,15+,1988,393,4850
DZA,2021,smoking,inc,num,f,15+,32,8,73
DZA,2021,smoking,inc,num,m,15+,2244,669,4755
DZA,2021,undernutrition,inc,num,a,a,1227,906,1596
ECU,2021,hiv,inc,num,a,a,405,125,847
ECU,2021,diabetes,inc,num,a,18+,321,91,693
ECU,2021,diabetes,inc,num,f,18+,102,28,224
ECU,2021,diabetes,inc,num,m,18+,209,55,464
ECU,2021,alcohol,inc,num,a,15+,1118,373,2264
ECU,2021,alcohol,inc,num,f,15+,199,75,383
ECU,2021,alcohol,inc,num,m,15+,1057,437,1945
ECU,2021,smoking,inc,num,a,15+,502,109,1191
ECU,2021,smoking,inc,num,f,15+,59,16,128
ECU,2021,smoking,inc,num,m,15+,545,164,1151
ECU,2021,undernutrition,inc,num,a,a,1799,1333,2334
EGY,2021,hiv,inc,num,a,a,59,18,123
EGY,2021,diabetes,inc,num,a,18+,971,358,1884
EGY,2021,diabetes,inc,num,f,18+,429,183,777
EGY,2021,diabetes,inc,num,m,18+,504,201,942
EGY,2021,alcohol,inc,num,a,15+,374,103,816
EGY,2021,alcohol,inc,num,f,15+,22,8,43
EGY,2021,alcohol,inc,num,m,15+,389,151,737
EGY,2021,smoking,inc,num,a,15+,1256,267,2996
EGY,2021,smoking,inc,num,f,15+,10,3,23
EGY,2021,smoking,inc,num,m,15+,1282,453,2533
EGY,2021,undernutrition,inc,num,a,a,1179,1015,1355
ERI,2021,hiv,inc,num,a,a,162,30,401
ERI,2021,diabetes,inc,num,a,18+,76,5,236
ERI,2021,diabetes,inc,num,f,18+,29,2,87
ERI,2021,diabetes,inc,num,m,18+,47,3,145
ERI,2021,alcohol,inc,num,a,15+,138,11,421
ERI,2021,alcohol,inc,num,f,15+,11,1,30
ERI,2021,alcohol,inc,num,m,15+,143,17,397
ERI,2021,smoking,inc,num,a,15+,79,3,266
ERI,2021,smoking,inc,num,f,15+,1,0,4
ERI,2021,smoking,inc,num,m,15+,86,7,260
ERI,2021,undernutrition,inc,num,a,a,,,
ESP,2021,hiv,inc,num,a,a,277,94,557
ESP,2021,diabetes,inc,num,a,18+,144,58,267
ESP,2021,diabetes,inc,num,f,18+,45,17,87
ESP,2021,diabetes,inc,num,m,18+,103,39,199
ESP,2021,alcohol,inc,num,a,15+,142,55,269
ESP,2021,alcohol,inc,num,f,15+,18,7,34
ESP,2021,alcohol,inc,num,m,15+,150,65,271
ESP,2021,smoking,inc,num,a,15+,564,190,1138
ESP,2021,smoking,inc,num,f,15+,213,80,410
ESP,2021,smoking,inc,num,m,15+,351,132,675
ESP,2021,undernutrition,inc,num,a,a,201,171,234
EST,2021,hiv,inc,num,a,a,13,4,27
EST,2021,diabetes,inc,num,a,18+,4,1,9
EST,2021,diabetes,inc,num,f,18+,1,0,2
EST,2021,diabetes,inc,num,m,18+,3,1,7
EST,2021,alcohol,inc,num,a,15+,29,13,52
EST,2021,alcohol,inc,num,f,15+,2,1,4
EST,2021,alcohol,inc,num,m,15+,32,17,52
EST,2021,smoking,inc,num,a,15+,17,5,36
EST,2021,smoking,inc,num,f,15+,3,1,7
EST,2021,smoking,inc,num,m,15+,14,5,28
EST,2021,undernutrition,inc,num,a,a,6,5,7
ETH,2021,hiv,inc,num,a,a,12369,3825,25836
ETH,2021,diabetes,inc,num,a,18+,3938,635,10191
ETH,2021,diabetes,inc,num,f,18+,1642,313,4051
ETH,2021,diabetes,inc,num,m,18+,2314,422,5785
ETH,2021,alcohol,inc,num,a,15+,8223,1521,20466
ETH,2021,alcohol,inc,num,f,15+,777,204,1726
ETH,2021,alcohol,inc,num,m,15+,7756,2188,16784
ETH,2021,smoking,inc,num,a,15+,3093,322,8924
ETH,2021,smoking,inc,num,f,15+,344,66,849
ETH,2021,smoking,inc,num,m,15+,2887,563,7073
ETH,2021,undernutrition,inc,num,a,a,36699,24644,51118
FIN,2021,hiv,inc,num,a,a,3,0,6
FIN,2021,diabetes,inc,num,a,18+,5,2,9
FIN,2021,diabetes,inc,num,f,18+,1,0,3
FIN,2021,diabetes,inc,num,m,18+,2,1,5
FIN,2021,alcohol,inc,num,a,15+,33,14,59
FIN,2021,alcohol,inc,num,f,15+,6,2,11
FIN,2021,alcohol,inc,num,m,15+,22,11,38
FIN,2021,smoking,inc,num,a,15+,18,5,37
FIN,2021,smoking,inc,num,f,15+,6,2,13
FIN,2021,smoking,inc,num,m,15+,9,3,18
FIN,2021,undernutrition,inc,num,a,a,10,8,11
FJI,2021,hiv,inc,num,a,a,17,3,42
FJI,2021,diabetes,inc,num,a,18+,35,10,75
FJI,2021,diabetes,inc,num,f,18+,15,4,32
FJI,2021,diabetes,inc,num,m,18+,19,5,41
FJI,2021,alcohol,inc,num,a,15+,49,14,106
FJI,2021,alcohol,inc,num,f,15+,7,2,15
FJI,2021,alcohol,inc,num,m,15+,44,15,88
FJI,2021,smoking,inc,num,a,15+,51,10,123
FJI,2021,smoking,inc,num,f,15+,10,2,22
FJI,2021,smoking,inc,num,m,15+,43,12,93
FJI,2021,undernutrition,inc,num,a,a,66,51,84
FRA,2021,hiv,inc,num,a,a,324,110,650
FRA,2021,diabetes,inc,num,a,18+,141,53,270
FRA,2021,diabetes,inc,num,f,18+,37,12,74
FRA,2021,diabetes,inc,num,m,18+,109,40,212
FRA,2021,alcohol,inc,num,a,15+,683,284,1255
FRA,2021,alcohol,inc,num,f,15+,116,50,209
FRA,2021,alcohol,inc,num,m,15+,614,296,1047
FRA,2021,smoking,inc,num,a,15+,772,254,1572
FRA,2021,smoking,inc,num,f,15+,262,99,502
FRA,2021,smoking,inc,num,m,15+,493,187,946
FRA,2021,undernutrition,inc,num,a,a,257,224,292
FSM,2021,hiv,inc,num,a,a,,,
FSM,2021,diabetes,inc,num,a,18+,7,2,14
FSM,2021,diabetes,inc,num,f,18+,2,0,5
FSM,2021,diabetes,inc,num,m,18+,4,1,8
FSM,2021,alcohol,inc,num,a,15+,8,2,17
FSM,2021,alcohol,inc,num,f,15+,1,0,2
FSM,2021,alcohol,inc,num,m,15+,7,2,15
FSM,2021,smoking,inc,num,a,15+,,,
FSM,2021,smoking,inc,num,f,15+,,,
FSM,2021,smoking,inc,num,m,15+,,,
FSM,2021,undernutrition,inc,num,a,a,,,
GAB,2021,hiv,inc,num,a,a,3141,1130,6161
GAB,2021,diabetes,inc,num,a,18+,567,88,1481
GAB,2021,diabetes,inc,num,f,18+,216,34,562
GAB,2021,diabetes,inc,num,m,18+,349,55,908
GAB,2021,alcohol,inc,num,a,15+,1638,353,3888
GAB,2021,alcohol,inc,num,f,15+,212,53,480
GAB,2021,alcohol,inc,num,m,15+,1536,457,3257
GAB,2021,smoking,inc,num,a,15+,,,
GAB,2021,smoking,inc,num,f,15+,,,
GAB,2021,smoking,inc,num,m,15+,,,
GAB,2021,undernutrition,inc,num,a,a,3017,1914,4366
GBR,2021,hiv,inc,num,a,a,157,51,321
GBR,2021,diabetes,inc,num,a,18+,133,56,243
GBR,2021,diabetes,inc,num,f,18+,46,19,85
GBR,2021,diabetes,inc,num,m,18+,85,35,157
GBR,2021,alcohol,inc,num,a,15+,787,336,1428
GBR,2021,alcohol,inc,num,f,15+,189,83,337
GBR,2021,alcohol,inc,num,m,15+,615,302,1037
GBR,2021,smoking,inc,num,a,15+,378,111,805
GBR,2021,smoking,inc,num,f,15+,136,46,273
GBR,2021,smoking,inc,num,m,15+,239,82,476
GBR,2021,undernutrition,inc,num,a,a,221,198,246
GEO,2021,hiv,inc,num,a,a,96,30,197
GEO,2021,diabetes,inc,num,a,18+,151,59,286
GEO,2021,diabetes,inc,num,f,18+,50,19,96
GEO,2021,diabetes,inc,num,m,18+,102,38,196
GEO,2021,alcohol,inc,num,a,15+,246,92,476
GEO,2021,alcohol,inc,num,f,15+,20,8,38
GEO,2021,alcohol,inc,num,m,15+,276,123,489
GEO,2021,smoking,inc,num,a,15+,385,116,810
GEO,2021,smoking,inc,num,f,15+,34,11,71
GEO,2021,smoking,inc,num,m,15+,388,153,731
GEO,2021,undernutrition,inc,num,a,a,387,314,468
GHA,2021,hiv,inc,num,a,a,7235,1815,16331
GHA,2021,diabetes,inc,num,a,18+,1404,149,4032
GHA,2021,diabetes,inc,num,f,18+,611,67,1740
GHA,2021,diabetes,inc,num,m,18+,781,79,2268
GHA,2021,alcohol,inc,num,a,15+,3867,448,10887
GHA,2021,alcohol,inc,num,f,15+,436,59,1179
GHA,2021,alcohol,inc,num,m,15+,3630,548,9564
GHA,2021,smoking,inc,num,a,15+,651,40,2087
GHA,2021,smoking,inc,num,f,15+,32,3,95
GHA,2021,smoking,inc,num,m,15+,671,65,1964
GHA,2021,undernutrition,inc,num,a,a,5192,2400,9042
GIN,2021,hiv,inc,num,a,a,3402,1076,7043
GIN,2021,diabetes,inc,num,a,18+,727,108,1921
GIN,2021,diabetes,inc,num,f,18+,273,49,686
GIN,2021,diabetes,inc,num,m,18+,471,78,1209
GIN,2021,alcohol,inc,num,a,15+,377,52,1014
GIN,2021,alcohol,inc,num,f,15+,0,0,0
GIN,2021,alcohol,inc,num,m,15+,453,99,1071
GIN,2021,smoking,inc,num,a,15+,,,
GIN,2021,smoking,inc,num,f,15+,,,
GIN,2021,smoking,inc,num,m,15+,,,
GIN,2021,undernutrition,inc,num,a,a,,,
GMB,2021,hiv,inc,num,a,a,599,202,1210
GMB,2021,diabetes,inc,num,a,18+,164,27,419
GMB,2021,diabetes,inc,num,f,18+,42,9,98
GMB,2021,diabetes,inc,num,m,18+,126,27,297
GMB,2021,alcohol,inc,num,a,15+,89,14,232
GMB,2021,alcohol,inc,num,f,15+,2,0,5
GMB,2021,alcohol,inc,num,m,15+,119,34,256
GMB,2021,smoking,inc,num,a,15+,221,22,644
GMB,2021,smoking,inc,num,f,15+,2,0,6
GMB,2021,smoking,inc,num,m,15+,293,67,680
GMB,2021,undernutrition,inc,num,a,a,885,643,1165
GNB,2021,hiv,inc,num,a,a,1897,697,3685
GNB,2021,diabetes,inc,num,a,18+,252,39,660
GNB,2021,diabetes,inc,num,f,18+,93,16,233
GNB,2021,diabetes,inc,num,m,18+,162,29,406
GNB,2021,alcohol,inc,num,a,15+,168,25,444
GNB,2021,alcohol,inc,num,f,15+,6,1,15
GNB,2021,alcohol,inc,num,m,15+,202,47,468
GNB,2021,smoking,inc,num,a,15+,335,31,991
GNB,2021,smoking,inc,num,f,15+,14,2,37
GNB,2021,smoking,inc,num,m,15+,374,68,935
GNB,2021,undernutrition,inc,num,a,a,,,
GNQ,2021,hiv,inc,num,a,a,1838,806,3288
GNQ,2021,diabetes,inc,num,a,18+,189,27,503
GNQ,2021,diabetes,inc,num,f,18+,80,12,210
GNQ,2021,diabetes,inc,num,m,18+,107,17,275
GNQ,2021,alcohol,inc,num,a,15+,572,113,1395
GNQ,2021,alcohol,inc,num,f,15+,81,19,187
GNQ,2021,alcohol,inc,num,m,15+,485,141,1038
GNQ,2021,smoking,inc,num,a,15+,,,
GNQ,2021,smoking,inc,num,f,15+,,,
GNQ,2021,smoking,inc,num,m,15+,,,
GNQ,2021,undernutrition,inc,num,a,a,,,
GRC,2021,hiv,inc,num,a,a,15,5,31
GRC,2021,diabetes,inc,num,a,18+,14,5,27
GRC,2021,diabetes,inc,num,f,18+,3,1,6
GRC,2021,diabetes,inc,num,m,18+,10,3,20
GRC,2021,alcohol,inc,num,a,15+,56,23,101
GRC,2021,alcohol,inc,num,f,15+,6,3,12
GRC,2021,alcohol,inc,num,m,15+,54,25,92
GRC,2021,smoking,inc,num,a,15+,71,24,142
GRC,2021,smoking,inc,num,f,15+,15,6,30
GRC,2021,smoking,inc,num,m,15+,51,20,97
GRC,2021,undernutrition,inc,num,a,a,22,19,26
GRD,2021,hiv,inc,num,a,a,,,
GRD,2021,diabetes,inc,num,a,18+,0,0,0
GRD,2021,diabetes,inc,num,f,18+,0,0,0
GRD,2021,diabetes,inc,num,m,18+,0,,
GRD,2021,alcohol,inc,num,a,15+,0,0,0
GRD,2021,alcohol,inc,num,f,15+,0,0,0
GRD,2021,alcohol,inc,num,m,15+,0,,
GRD,2021,smoking,inc,num,a,15+,,,
GRD,2021,smoking,inc,num,f,15+,,,
GRD,2021,smoking,inc,num,m,15+,,,
GRD,2021,undernutrition,inc,num,a,a,,,
GTM,2021,hiv,inc,num,a,a,153,46,323
GTM,2021,diabetes,inc,num,a,18+,214,55,478
GTM,2021,diabetes,inc,num,f,18+,92,26,199
GTM,2021,diabetes,inc,num,m,18+,117,30,260
GTM,2021,alcohol,inc,num,a,15+,596,170,1286
GTM,2021,alcohol,inc,num,f,15+,148,52,294
GTM,2021,alcohol,inc,num,m,15+,493,188,942
GTM,2021,smoking,inc,num,a,15+,269,46,686
GTM,2021,smoking,inc,num,f,15+,17,4,38
GTM,2021,smoking,inc,num,m,15+,280,77,611
GTM,2021,undernutrition,inc,num,a,a,1268,947,1637
GUY,2021,hiv,inc,num,a,a,121,44,236
GUY,2021,diabetes,inc,num,a,18+,30,8,66
GUY,2021,diabetes,inc,num,f,18+,8,2,18
GUY,2021,diabetes,inc,num,m,18+,18,4,41
GUY,2021,alcohol,inc,num,a,15+,84,27,174
GUY,2021,alcohol,inc,num,f,15+,12,4,23
GUY,2021,alcohol,inc,num,m,15+,83,34,154
GUY,2021,smoking,inc,num,a,15+,38,7,92
GUY,2021,smoking,inc,num,f,15+,2,0,4
GUY,2021,smoking,inc,num,m,15+,46,14,99
GUY,2021,undernutrition,inc,num,a,a,68,51,87
HKG,2021,hiv,inc,num,a,a,,,
HKG,2021,diabetes,inc,num,a,18+,,,
HKG,2021,alcohol,inc,num,a,15+,,,
HKG,2021,smoking,inc,num,a,15+,,,
HKG,2021,undernutrition,inc,num,a,a,222,189,258
HND,2021,hiv,inc,num,a,a,130,39,274
HND,2021,diabetes,inc,num,a,18+,131,36,285
HND,2021,diabetes,inc,num,f,18+,51,15,109
HND,2021,diabetes,inc,num,m,18+,75,20,163
HND,2021,alcohol,inc,num,a,15+,394,119,830
HND,2021,alcohol,inc,num,f,15+,85,30,167
HND,2021,alcohol,inc,num,m,15+,336,132,634
HND,2021,smoking,inc,num,a,15+,,,
HND,2021,smoking,inc,num,f,15+,,,
HND,2021,smoking,inc,num,m,15+,,,
HND,2021,undernutrition,inc,num,a,a,755,555,986
HRV,2021,hiv,inc,num,a,a,1,0,3
HRV,2021,diabetes,inc,num,a,18+,9,3,18
HRV,2021,diabetes,inc,num,f,18+,3,1,6
HRV,2021,diabetes,inc,num,m,18+,6,2,12
HRV,2021,alcohol,inc,num,a,15+,31,13,57
HRV,2021,alcohol,inc,num,f,15+,5,2,9
HRV,2021,alcohol,inc,num,m,15+,27,13,47
HRV,2021,smoking,inc,num,a,15+,45,16,90
HRV,2021,smoking,inc,num,f,15+,17,6,32
HRV,2021,smoking,inc,num,m,15+,26,10,49
HRV,2021,undernutrition,inc,num,a,a,8,7,9
HTI,2021,hiv,inc,num,a,a,3537,1315,6839
HTI,2021,diabetes,inc,num,a,18+,768,183,1766
HTI,2021,diabetes,inc,num,f,18+,347,86,785
HTI,2021,diabetes,inc,num,m,18+,418,101,957
HTI,2021,alcohol,inc,num,a,15+,2532,746,5388
HTI,2021,alcohol,inc,num,f,15+,669,235,1324
HTI,2021,alcohol,inc,num,m,15+,1944,754,3688
HTI,2021,smoking,inc,num,a,15+,773,133,1967
HTI,2021,smoking,inc,num,f,15+,143,36,324
HTI,2021,smoking,inc,num,m,15+,657,173,1459
HTI,2021,undernutrition,inc,num,a,a,9116,6833,11723
HUN,2021,hiv,inc,num,a,a,4,1,8
HUN,2021,diabetes,inc,num,a,18+,16,6,30
HUN,2021,diabetes,inc,num,f,18+,5,1,10
HUN,2021,diabetes,inc,num,m,18+,10,3,19
HUN,2021,alcohol,inc,num,a,15+,141,73,231
HUN,2021,alcohol,inc,num,f,15+,23,11,41
HUN,2021,alcohol,inc,num,m,15+,106,62,161
HUN,2021,smoking,inc,num,a,15+,65,22,131
HUN,2021,smoking,inc,num,f,15+,22,8,43
HUN,2021,smoking,inc,num,m,15+,39,14,75
HUN,2021,undernutrition,inc,num,a,a,18,15,21
IDN,2021,hiv,inc,num,a,a,35435,11755,71945
IDN,2021,diabetes,inc,num,a,18+,27518,9776,54279
IDN,2021,diabetes,inc,num,f,18+,11877,4445,22895
IDN,2021,diabetes,inc,num,m,18+,15427,5413,30591
IDN,2021,alcohol,inc,num,a,15+,13603,4393,27925
IDN,2021,alcohol,inc,num,f,15+,2152,863,4018
IDN,2021,alcohol,inc,num,m,15+,13679,5587,25329
IDN,2021,smoking,inc,num,a,15+,112951,32150,243591
IDN,2021,smoking,inc,num,f,15+,4349,1353,9063
IDN,2021,smoking,inc,num,m,15+,109620,45684,201053
IDN,2021,undernutrition,inc,num,a,a,120335,107455,133933
IND,2021,hiv,inc,num,a,a,93370,29350,193767
IND,2021,diabetes,inc,num,a,18+,105474,31424,223544
IND,2021,diabetes,inc,num,f,18+,38585,11344,82194
IND,2021,diabetes,inc,num,m,18+,67514,19531,144711
IND,2021,alcohol,inc,num,a,15+,257556,74083,553254
IND,2021,alcohol,inc,num,f,15+,11188,3377,23594
IND,2021,alcohol,inc,num,m,15+,268402,93011,535083
IND,2021,smoking,inc,num,a,15+,109968,20915,271461
IND,2021,smoking,inc,num,f,15+,7691,1789,17814
IND,2021,smoking,inc,num,m,15+,118360,29753,266999
IND,2021,undernutrition,inc,num,a,a,738013,624015,861433
IRL,2021,hiv,inc,num,a,a,9,3,19
IRL,2021,diabetes,inc,num,a,18+,7,2,14
IRL,2021,diabetes,inc,num,f,18+,2,0,4
IRL,2021,diabetes,inc,num,m,18+,5,2,10
IRL,2021,alcohol,inc,num,a,15+,42,17,78
IRL,2021,alcohol,inc,num,f,15+,8,3,15
IRL,2021,alcohol,inc,num,m,15+,35,17,59
IRL,2021,smoking,inc,num,a,15+,27,7,58
IRL,2021,smoking,inc,num,f,15+,9,3,18
IRL,2021,smoking,inc,num,m,15+,17,6,34
IRL,2021,undernutrition,inc,num,a,a,12,10,14
IRN,2021,hiv,inc,num,a,a,118,13,331
IRN,2021,diabetes,inc,num,a,18+,619,232,1190
IRN,2021,diabetes,inc,num,f,18+,288,109,552
IRN,2021,diabetes,inc,num,m,18+,322,116,632
IRN,2021,alcohol,inc,num,a,15+,247,75,519
IRN,2021,alcohol,inc,num,f,15+,11,3,22
IRN,2021,alcohol,inc,num,m,15+,240,86,474
IRN,2021,smoking,inc,num,a,15+,571,131,1330
IRN,2021,smoking,inc,num,f,15+,32,8,71
IRN,2021,smoking,inc,num,m,15+,559,166,1187
IRN,2021,undernutrition,inc,num,a,a,1115,830,1441
IRQ,2021,hiv,inc,num,a,a,13,4,28
IRQ,2021,diabetes,inc,num,a,18+,874,279,1803
IRQ,2021,diabetes,inc,num,f,18+,398,158,748
IRQ,2021,diabetes,inc,num,m,18+,466,178,890
IRQ,2021,alcohol,inc,num,a,15+,101,23,236
IRQ,2021,alcohol,inc,num,f,15+,11,4,22
IRQ,2021,alcohol,inc,num,m,15+,95,33,188
IRQ,2021,smoking,inc,num,a,15+,1033,176,2634
IRQ,2021,smoking,inc,num,f,15+,50,13,112
IRQ,2021,smoking,inc,num,m,15+,966,310,1986
IRQ,2021,undernutrition,inc,num,a,a,4667,3976,5412
ISL,2021,hiv,inc,num,a,a,0,0,0
ISL,2021,diabetes,inc,num,a,18+,0,0,0
ISL,2021,diabetes,inc,num,f,18+,0,0,0
ISL,2021,diabetes,inc,num,m,18+,0,0,0
ISL,2021,alcohol,inc,num,a,15+,0,0,1
ISL,2021,alcohol,inc,num,f,15+,0,0,0
ISL,2021,alcohol,inc,num,m,15+,0,0,1
ISL,2021,smoking,inc,num,a,15+,0,0,1
ISL,2021,smoking,inc,num,f,15+,0,0,0
ISL,2021,smoking,inc,num,m,15+,0,0,0
ISL,2021,undernutrition,inc,num,a,a,0,0,0
ISR,2021,hiv,inc,num,a,a,5,1,12
ISR,2021,diabetes,inc,num,a,18+,5,1,11
ISR,2021,diabetes,inc,num,f,18+,1,0,3
ISR,2021,diabetes,inc,num,m,18+,3,0,6
ISR,2021,alcohol,inc,num,a,15+,21,7,42
ISR,2021,alcohol,inc,num,f,15+,3,1,5
ISR,2021,alcohol,inc,num,m,15+,16,7,30
ISR,2021,smoking,inc,num,a,15+,18,4,43
ISR,2021,smoking,inc,num,f,15+,4,1,9
ISR,2021,smoking,inc,num,m,15+,12,4,26
ISR,2021,undernutrition,inc,num,a,a,12,10,14
ITA,2021,hiv,inc,num,a,a,157,52,318
ITA,2021,diabetes,inc,num,a,18+,110,45,203
ITA,2021,diabetes,inc,num,f,18+,51,19,99
ITA,2021,diabetes,inc,num,m,18+,51,19,97
ITA,2021,alcohol,inc,num,a,15+,115,45,217
ITA,2021,alcohol,inc,num,f,15+,52,22,94
ITA,2021,alcohol,inc,num,m,15+,57,24,103
ITA,2021,smoking,inc,num,a,15+,450,151,909
ITA,2021,smoking,inc,num,f,15+,226,82,440
ITA,2021,smoking,inc,num,m,15+,194,72,375
ITA,2021,undernutrition,inc,num,a,a,152,129,177
JAM,2021,hiv,inc,num,a,a,15,5,30
JAM,2021,diabetes,inc,num,a,18+,3,1,6
JAM,2021,diabetes,inc,num,f,18+,1,0,2
JAM,2021,diabetes,inc,num,m,18+,1,0,3
JAM,2021,alcohol,inc,num,a,15+,6,2,12
JAM,2021,alcohol,inc,num,f,15+,0,0,1
JAM,2021,alcohol,inc,num,m,15+,5,1,10
JAM,2021,smoking,inc,num,a,15+,3,0,6
JAM,2021,smoking,inc,num,f,15+,0,0,0
JAM,2021,smoking,inc,num,m,15+,2,0,5
JAM,2021,undernutrition,inc,num,a,a,13,10,17
JOR,2021,hiv,inc,num,a,a,0,0,1
JOR,2021,diabetes,inc,num,a,18+,36,11,74
JOR,2021,diabetes,inc,num,f,18+,21,7,42
JOR,2021,diabetes,inc,num,m,18+,14,5,28
JOR,2021,alcohol,inc,num,a,15+,4,1,10
JOR,2021,alcohol,inc,num,f,15+,0,0,1
JOR,2021,alcohol,inc,num,m,15+,3,1,6
JOR,2021,smoking,inc,num,a,15+,76,16,183
JOR,2021,smoking,inc,num,f,15+,18,4,41
JOR,2021,smoking,inc,num,m,15+,45,15,92
JOR,2021,undernutrition,inc,num,a,a,78,57,103
JPN,2021,hiv,inc,num,a,a,100,31,209
JPN,2021,diabetes,inc,num,a,18+,494,222,873
JPN,2021,diabetes,inc,num,f,18+,152,62,281
JPN,2021,diabetes,inc,num,m,18+,341,146,618
JPN,2021,alcohol,inc,num,a,15+,1113,464,2042
JPN,2021,alcohol,inc,num,f,15+,197,84,357
JPN,2021,alcohol,inc,num,m,15+,987,449,1732
JPN,2021,smoking,inc,num,a,15+,1547,519,3125
JPN,2021,smoking,inc,num,f,15+,335,116,666
JPN,2021,smoking,inc,num,m,15+,1221,465,2335
JPN,2021,undernutrition,inc,num,a,a,694,589,806
KAZ,2021,hiv,inc,num,a,a,480,140,1025
KAZ,2021,diabetes,inc,num,a,18+,712,180,1602
KAZ,2021,diabetes,inc,num,f,18+,332,83,750
KAZ,2021,diabetes,inc,num,m,18+,381,90,876
KAZ,2021,alcohol,inc,num,a,15+,1557,405,3470
KAZ,2021,alcohol,inc,num,f,15+,301,83,656
KAZ,2021,alcohol,inc,num,m,15+,1251,378,2637
KAZ,2021,smoking,inc,num,a,15+,1357,247,3392
KAZ,2021,smoking,inc,num,f,15+,197,41,472
KAZ,2021,smoking,inc,num,m,15+,1103,262,2535
KAZ,2021,undernutrition,inc,num,a,a,735,508,1003
KEN,2021,hiv,inc,num,a,a,42864,16293,82059
KEN,2021,diabetes,inc,num,a,18+,3429,500,9117
KEN,2021,diabetes,inc,num,f,18+,1198,206,3043
KEN,2021,diabetes,inc,num,m,18+,2186,354,5653
KEN,2021,alcohol,inc,num,a,15+,9981,1550,26098
KEN,2021,alcohol,inc,num,f,15+,820,174,1957
KEN,2021,alcohol,inc,num,m,15+,10912,2574,25157
KEN,2021,smoking,inc,num,a,15+,5657,510,16843
KEN,2021,smoking,inc,num,f,15+,204,31,534
KEN,2021,smoking,inc,num,m,15+,6754,1151,17216
KEN,2021,undernutrition,inc,num,a,a,45995,27948,68464
KGZ,2021,hiv,inc,num,a,a,241,77,497
KGZ,2021,diabetes,inc,num,a,18+,317,94,674
KGZ,2021,diabetes,inc,num,f,18+,142,47,289
KGZ,2021,diabetes,inc,num,m,18+,170,53,352
KGZ,2021,alcohol,inc,num,a,15+,771,232,1626
KGZ,2021,alcohol,inc,num,f,15+,130,48,251
KGZ,2021,alcohol,inc,num,m,15+,669,283,1219
KGZ,2021,smoking,inc,num,a,15+,844,178,2016
