iso3,year,pop,c.newinc
LBN,1992,3745407,884
LBN,1993,3818796,
LBN,1994,3888144,940
LBN,1995,3959640,983
LBN,1996,4034243,836
LBN,1997,4107551,701
LBN,1998,4178784,690
LBN,1999,4250020,679
LBN,2000,4320642,571
LBN,2001,4389200,516
LBN,2002,4446666,437
LBN,2003,4504807,380
LBN,2004,4574797,393
LBN,2005,4643044,391
LBN,2006,4719864,375
LBN,2007,4809608,475
LBN,2008,4887613,523
LBN,2009,4951135,499
LBN,2010,4995800,513
LBN,2011,5045056,496
LBN,2012,5178337,630
LBN,2013,5678851,689
LBN,2014,6274342,673
LBN,2015,6398940,656
LBN,2016,6258619,646
LBN,2017,6109252,618
LBN,2018,5950839,656
LBN,2019,5781907,757
LBN,2020,5662923,658
LBN,2021,,471
LBR,1980,1932169,774
LBR,1981,1989690,1002
LBR,1982,2047602,835
LBR,1983,2109151,885
LBR,1984,2174194,
LBR,1985,2239724,425
LBR,1986,2305860,232
LBR,1987,2372449,384
LBR,1988,2439639,894
LBR,1989,2507600,
LBR,1990,2209731,
LBR,1991,1939236,
LBR,1992,2052626,1948
LBR,1993,2132771,1766
LBR,1994,2125198,1764
LBR,1995,2142422,1393
LBR,1996,2203966,840
LBR,1997,2383300,
LBR,1998,2639224,1753
LBR,1999,2789743,
LBR,2000,2895224,1500
LBR,2001,2981648,1751
LBR,2002,3060599,3419
LBR,2003,3085173,2511
LBR,2004,3122447,4337
LBR,2005,3266318,3432
LBR,2006,3455397,4447
LBR,2007,3632740,
LBR,2008,3783887,4970
LBR,2009,3905066,5918
LBR,2010,4019956,6597
LBR,2011,4181150,7906
LBR,2012,4331740,8093
LBR,2013,4427313,7511
LBR,2014,4519398,5035
LBR,2015,4612329,5814
LBR,2016,4706097,7105
LBR,2017,4796631,7691
LBR,2018,4889391,7808
LBR,2019,4985289,8288
LBR,2020,5087584,6958
LBR,2021,,7327
LBY,1980,2962720,718
LBY,1981,3112015,481
LBY,1982,3265457,512
LBY,1983,3423592,610
LBY,1984,3564547,357
LBY,1985,3684313,325
LBY,1986,3800110,276
LBY,1987,3911939,331
LBY,1988,4021565,416
LBY,1989,4130042,265
LBY,1990,4236983,442
LBY,1991,4341971,239
LBY,1992,4444820,1164
LBY,1993,4544970,
LBY,1994,4641296,
LBY,1995,4733063,1440
LBY,1996,4820066,1282
LBY,1997,4902346,
LBY,1998,4980962,1575
LBY,1999,5057998,1615
LBY,2000,5154790,1341
LBY,2001,5275916,
LBY,2002,5405326,1824
LBY,2003,5542641,1917
LBY,2004,5687563,1653
LBY,2005,5837986,2098
LBY,2006,5973369,2022
LBY,2007,6097177,2119
LBY,2008,6228370,2010
LBY,2009,6360191,2096
LBY,2010,6491988,
LBY,2011,6188132,1518
LBY,2012,5869870,1549
LBY,2013,5985221,1344
LBY,2014,6097764,1153
LBY,2015,6192235,966
LBY,2016,6282196,1131
LBY,2017,6378261,1363
LBY,2018,6477793,1815
LBY,2019,6569088,2215
LBY,2020,6653942,1748
LBY,2021,,1944
LCA,1980,121633,41
LCA,1981,123909,39
LCA,1982,126194,37
LCA,1983,128440,48
LCA,1984,130625,55
LCA,1985,132751,21
LCA,1986,134810,34
LCA,1987,136780,25
LCA,1988,138660,32
LCA,1989,140457,28
LCA,1990,142301,13
LCA,1991,144268,25
LCA,1992,146420,26
LCA,1993,148595,
LCA,1994,150561,24
LCA,1995,152348,11
LCA,1996,153969,35
LCA,1997,155454,22
LCA,1998,156855,20
LCA,1999,158256,16
LCA,2000,159500,9
LCA,2001,160594,15
LCA,2002,161799,17
LCA,2003,163047,15
LCA,2004,164239,15
LCA,2005,165386,14
LCA,2006,166470,15
LCA,2007,167518,19
LCA,2008,168576,21
LCA,2009,169688,10
LCA,2010,170935,9
LCA,2011,172145,7
LCA,2012,173124,11
LCA,2013,173978,9
LCA,2014,174804,6
LCA,2015,175623,14
LCA,2016,176413,3
LCA,2017,177163,11
LCA,2018,177888,5
LCA,2019,178583,6
LCA,2020,179237,8
LCA,2021,,4
LKA,1980,14943645,6212
LKA,1981,15198918,6288
LKA,1982,15438753,7334
LKA,1983,15658442,6666
LKA,1984,15872577,6376
LKA,1985,16092338,5889
LKA,1986,16317995,6596
LKA,1987,16547139,6411
LKA,1988,16773736,6092
LKA,1989,16990575,6429
LKA,1990,17204094,6666
LKA,1991,17416596,6174
LKA,1992,17624457,6802
LKA,1993,17825611,6809
LKA,1994,18011744,6132
LKA,1995,18177572,5956
LKA,1996,18322506,5366
LKA,1997,18449123,6542
LKA,1998,18560798,6925
LKA,1999,18670411,7157
LKA,2000,18776371,8413
LKA,2001,18920275,7499
LKA,2002,19110707,8939
LKA,2003,19303180,9269
LKA,2004,19490431,8742
LKA,2005,19673866,9451
LKA,2006,19870706,8738
LKA,2007,20078655,8938
LKA,2008,20285643,9422
LKA,2009,20482477,9575
LKA,2010,20668557,9934
LKA,2011,20859743,10181
LKA,2012,21017147,9155
LKA,2013,21131756,9331
LKA,2014,21239457,9305
LKA,2015,21336697,9305
LKA,2016,21425494,8664
LKA,2017,21506813,8328
LKA,2018,21580710,8620
LKA,2019,21649664,8204
LKA,2020,21715079,7035
LKA,2021,,6551
LSO,1980,1407672,4082
LSO,1981,1447501,3830
LSO,1982,1488399,4932
LSO,1983,1530331,3443
LSO,1984,1573267,2923
LSO,1985,1616697,2927
LSO,1986,1659793,21
LSO,1987,1698939,225
LSO,1988,1733733,2346
LSO,1989,1767091,2463
LSO,1990,1798997,2525
LSO,1991,1829509,2994
LSO,1992,1858507,3327
LSO,1993,1885478,3384
LSO,1994,1910642,4334
LSO,1995,1934079,5181
LSO,1996,1955098,5598
LSO,1997,1972579,6447
LSO,1998,1985639,7806
LSO,1999,1994243,8552
LSO,2000,1998630,9746
LSO,2001,1999473,7040
LSO,2002,1997534,10111
LSO,2003,1993030,12894
LSO,2004,1985384,11409
LSO,2005,1977424,10802
LSO,2006,1976780,12328
LSO,2007,1983465,13286
LSO,2008,1995014,12019
LSO,2009,2009169,12213
LSO,2010,2022747,11674
LSO,2011,2037677,11561
LSO,2012,2054718,10776
LSO,2013,2073939,9555
LSO,2014,2095242,8840
LSO,2015,2118521,7594
LSO,2016,2143872,7352
LSO,2017,2170617,7117
LSO,2018,2198017,7111
LSO,2019,2225702,7059
LSO,2020,2254100,4565
LSO,2021,,4490
LTU,1980,3521206,1636
LTU,1981,3550539,1599
LTU,1982,3580825,1495
LTU,1983,3612640,1477
LTU,1984,3643837,1420
LTU,1985,3672852,1453
LTU,1986,3702828,1412
LTU,1987,3732005,1372
LTU,1988,3755541,1339
LTU,1989,3773180,1381
LTU,1990,3785847,1471
LTU,1991,3793425,1556
LTU,1992,3795742,1598
LTU,1993,3788528,1895
LTU,1994,3770456,2135
LTU,1995,3747267,2362
LTU,1996,3722022,2608
LTU,1997,3694896,2926
LTU,1998,3665510,3016
LTU,1999,3633944,2800
LTU,2000,3599637,2657
LTU,2001,3560142,2598
LTU,2002,3515799,2414
LTU,2003,3469675,2613
LTU,2004,3422591,2036
LTU,2005,3373533,2114
LTU,2006,3322932,2365
LTU,2007,3272418,2235
LTU,2008,3224378,2096
LTU,2009,3180479,1895
LTU,2010,3139019,1751
LTU,2011,3099798,1748
LTU,2012,3063341,1635
LTU,2013,3028189,1573
LTU,2014,2994927,1481
LTU,2015,2963765,1395
LTU,2016,2933673,1347
LTU,2017,2904450,1268
LTU,2018,2876128,1063
LTU,2019,2849083,1006
LTU,2020,2820267,688
LTU,2021,,628
LUX,1980,363741,71
LUX,1981,364473,45
LUX,1982,365020,41
LUX,1983,365440,41
LUX,1984,365779,46
LUX,1985,366466,42
LUX,1986,368170,45
LUX,1987,370526,48
LUX,1988,373432,16
LUX,1989,376949,45
LUX,1990,381267,48
LUX,1991,386399,48
LUX,1992,391516,25
LUX,1993,396697,35
LUX,1994,402043,33
LUX,1995,407635,32
LUX,1996,413202,41
LUX,1997,418411,38
LUX,1998,423574,44
LUX,1999,429349,37
LUX,2000,435628,44
LUX,2001,441250,31
LUX,2002,445913,31
LUX,2003,451351,54
LUX,2004,457788,31
LUX,2005,464860,37
LUX,2006,472404,33
LUX,2007,479868,39
LUX,2008,488635,28
LUX,2009,497868,27
LUX,2010,507070,29
LUX,2011,518206,25
LUX,2012,530585,45
LUX,2013,543066,38
LUX,2014,556069,24
LUX,2015,569408,30
LUX,2016,583351,29
LUX,2017,596283,32
LUX,2018,607913,42
LUX,2019,619973,48
LUX,2020,630399,32
LUX,2021,,34
LVA,1980,2572037,1194
LVA,1981,2588051,1140
LVA,1982,2604945,1077
LVA,1983,2623151,1072
LVA,1984,2640608,1054
LVA,1985,2655104,1223
LVA,1986,2668867,982
LVA,1987,2681836,948
LVA,1988,2690470,938
LVA,1989,2693388,857
LVA,1990,2689391,906
LVA,1991,2678964,943
LVA,1992,2662883,955
LVA,1993,2638889,994
LVA,1994,2606454,1131
LVA,1995,2570151,1541
LVA,1996,2534287,1761
LVA,1997,2498879,2003
LVA,1998,2462337,2182
LVA,1999,2426351,1891
LVA,2000,2392530,1982
LVA,2001,2359249,2000
LVA,2002,2326144,1803
LVA,2003,2294342,1686
LVA,2004,2263443,1579
LVA,2005,2233157,1409
LVA,2006,2203913,1290
LVA,2007,2176053,1227
LVA,2008,2150412,1046
LVA,2009,2126265,948
LVA,2010,2101530,913
LVA,2011,2076974,864
LVA,2012,2053636,959
LVA,2013,2031486,872
LVA,2014,2011039,738
LVA,2015,1991955,697
LVA,2016,1973476,641
LVA,2017,1954862,543
LVA,2018,1935630,
LVA,2019,1916555,
LVA,2020,1897052,
LVA,2021,,255
MAC,1980,245332,1101
MAC,1981,248695,585
MAC,1982,256692,233
MAC,1983,266253,455
MAC,1984,276591,671
MAC,1985,287700,571
MAC,1986,299491,420
MAC,1987,311808,389
MAC,1988,324478,320
MAC,1989,337336,274
MAC,1990,350227,343
MAC,1991,362390,329
MAC,1992,372370,294
MAC,1993,380712,285
MAC,1994,388779,
MAC,1995,396641,402
MAC,1996,404297,570
MAC,1997,411700,575
MAC,1998,418776,465
MAC,1999,425518,
MAC,2000,431896,449
MAC,2001,439122,465
MAC,2002,449665,388
MAC,2003,462533,376
MAC,2004,475529,337
MAC,2005,488619,398
MAC,2006,501863,413
MAC,2007,515330,383
MAC,2008,529038,394
MAC,2009,543021,343
MAC,2010,557297,394
MAC,2011,571003,380
MAC,2012,582766,404
MAC,2013,593374,433
MAC,2014,604167,394
MAC,2015,615239,370
MAC,2016,626688,358
MAC,2017,638609,379
MAC,2018,650991,327
MAC,2019,663653,363
MAC,2020,676283,363
MAC,2021,,338
MAR,1980,19678444,24878
MAR,1981,20208260,28637
MAR,1982,20746765,28095
MAR,1983,21287381,26944
MAR,1984,21817271,22279
MAR,1985,22335077,26790
MAR,1986,22824446,27553
MAR,1987,23279935,27159
MAR,1988,23720590,25717
MAR,1989,24148104,26756
MAR,1990,24570814,27658
MAR,1991,24988083,27638
MAR,1992,25400676,25403
MAR,1993,25806777,27626
MAR,1994,26201551,30316
MAR,1995,26599048,29829
MAR,1996,26999093,31771
MAR,1997,27397118,30227
MAR,1998,27791825,29087
MAR,1999,28176997,29854
MAR,2000,28554415,28852
MAR,2001,28930097,28285
MAR,2002,29301817,29804
MAR,2003,29661270,26789
MAR,2004,30033125,25909
MAR,2005,30431902,26269
MAR,2006,30833022,26099
MAR,2007,31232633,25562
MAR,2008,31634992,26838
MAR,2009,32042877,27348
MAR,2010,32464865,28359
MAR,2011,32903699,28640
MAR,2012,33352169,28635
MAR,2013,33803527,29126
MAR,2014,34248603,29992
MAR,2015,34680458,30636
MAR,2016,35107264,31542
MAR,2017,35528115,30897
MAR,2018,35927511,30977
MAR,2019,36304408,30762
MAR,2020,36688772,29018
MAR,2021,,29327
MCO,1980,27076,1
MCO,1981,27284,0
MCO,1982,27573,0
MCO,1983,27985,0
MCO,1984,28407,0
MCO,1985,28807,1
MCO,1986,29171,2
MCO,1987,29500,2
MCO,1988,29802,1
MCO,1989,30078,1
MCO,1990,30329,1
MCO,1991,30564,0
MCO,1992,30794,1
MCO,1993,31024,
MCO,1994,31253,1
MCO,1995,31482,1
MCO,1996,31719,0
MCO,1997,31968,0
MCO,1998,32209,0
MCO,1999,32394,3
MCO,2000,32465,0
MCO,2001,32444,0
MCO,2002,32386,0
MCO,2003,32316,
MCO,2004,32236,
MCO,2005,32141,
MCO,2006,32011,
MCO,2007,31823,
MCO,2008,31862,
MCO,2009,32401,
MCO,2010,33178,1
MCO,2011,33945,
MCO,2012,34700,
MCO,2013,35425,
MCO,2014,36110,0
MCO,2015,36760,0
MCO,2016,37071,2
MCO,2017,37044,0
MCO,2018,37029,1
MCO,2019,37034,0
MCO,2020,36922,0
MCO,2021,,0
MDA,1980,4103240,2781
MDA,1981,4139686,2852
MDA,1982,4178053,3197
MDA,1983,4218421,2858
MDA,1984,4259952,2554
MDA,1985,4300695,2732
MDA,1986,4343283,3022
MDA,1987,4388483,2810
MDA,1988,4428709,2510
MDA,1989,4459383,2281
MDA,1990,4480199,1728
MDA,1991,4490927,1910
MDA,1992,4494902,1835
MDA,1993,4493689,2426
MDA,1994,4482507,2626
MDA,1995,4461231,2925
MDA,1996,4430195,2922
MDA,1997,4393789,2908
MDA,1998,4353534,2625
MDA,1999,4303938,2711
MDA,2000,4251573,2935
MDA,2001,4200501,3608
MDA,2002,4147642,3769
MDA,2003,4093982,8198
MDA,2004,4046995,4806
MDA,2005,4001382,5141
MDA,2006,3942748,4990
MDA,2007,3876843,4857
MDA,2008,3812422,4464
MDA,2009,3749492,4471
MDA,2010,3678186,4135
MDA,2011,3595126,4233
MDA,2012,3507191,4409
MDA,2013,3416530,4485
MDA,2014,3338336,4058
MDA,2015,3277388,3608
MDA,2016,3225123,3571
MDA,2017,3180506,3358
MDA,2018,3141837,3022
MDA,2019,3109491,2809
MDA,2020,3084847,1767
MDA,2021,,2067
MDG,1980,8948162,9082
MDG,1981,9207310,7464
MDG,1982,9470990,3573
MDG,1983,9740088,3588
MDG,1984,10015017,8673
MDG,1985,10297746,3220
MDG,1986,10588428,3717
MDG,1987,10890514,4007
MDG,1988,11206789,4393
MDG,1989,11536734,5417
MDG,1990,11882762,6261
MDG,1991,12245260,6015
MDG,1992,12623342,8126
MDG,1993,13020100,9855
MDG,1994,13436121,10671
MDG,1995,13869138,21616
MDG,1996,14317454,12718
MDG,1997,14778903,
MDG,1998,15250934,14661
MDG,1999,15730885,
MDG,2000,16216431,
MDG,2001,16709665,16447
MDG,2002,17211934,17140
MDG,2003,17724310,19309
MDG,2004,18250774,20001
MDG,2005,18792171,18993
MDG,2006,19350299,21966
MDG,2007,19924958,21857
MDG,2008,20513599,22034
MDG,2009,21117092,22758
MDG,2010,21731053,24432
MDG,2011,22348158,26019
MDG,2012,22966240,25782
MDG,2013,23588073,26561
MDG,2014,24215976,28466
MDG,2015,24850912,29464
MDG,2016,25501941,29274
MDG,2017,26169542,31370
MDG,2018,26846541,33786
MDG,2019,27533134,37220
MDG,2020,28225177,36122
MDG,2021,,40031
MDV,1980,164887,73
MDV,1981,169663,112
MDV,1982,174523,111
MDV,1983,179339,143
MDV,1984,184388,123
MDV,1985,190383,91
MDV,1986,197225,111
MDV,1987,204256,115
MDV,1988,211160,85
MDV,1989,217937,203
MDV,1990,224957,152
MDV,1991,232150,123
MDV,1992,239136,92
MDV,1993,245845,175
MDV,1994,252201,249
MDV,1995,258208,231
MDV,1996,263841,212
MDV,1997,269040,173
MDV,1998,273796,176
MDV,1999,278111,153
MDV,2000,282507,132
MDV,2001,287324,139
MDV,2002,292284,125
MDV,2003,297226,137
MDV,2004,302135,119
MDV,2005,307018,122
MDV,2006,314401,99
MDV,2007,325126,127
MDV,2008,336883,120
MDV,2009,349037,100
MDV,2010,361575,95
MDV,2011,374440,87
MDV,2012,387539,110
MDV,2013,400728,114
MDV,2014,416738,126
MDV,2015,435582,153
MDV,2016,454252,169
MDV,2017,472442,136
MDV,2018,489758,138
MDV,2019,504508,154
MDV,2020,514438,107
MDV,2021,,87
MEX,1980,67705186,31247
MEX,1981,69233769,32572
MEX,1982,70656783,24853
MEX,1983,72080310,22795
MEX,1984,73489654,14531
MEX,1985,74872006,15017
MEX,1986,76224365,13180
MEX,1987,77553504,14631
MEX,1988,78892015,15371
MEX,1989,80233749,15489
MEX,1990,81720428,14437
MEX,1991,83351595,15216
MEX,1992,84993164,14446
MEX,1993,86648447,15145
MEX,1994,88314424,16353
MEX,1995,89969572,11329
MEX,1996,91586555,20722
MEX,1997,93183094,23575
MEX,1998,94767284,21514
MEX,1999,96334810,19802
MEX,2000,97873442,18434
MEX,2001,99394288,18879
MEX,2002,100917081,17790
MEX,2003,102429341,19231
MEX,2004,103945813,15101
MEX,2005,105442402,18524
MEX,2006,106886790,17934
MEX,2007,108302973,18440
MEX,2008,109684489,18810
MEX,2009,111049428,18957
MEX,2010,112532401,20155
MEX,2011,114150481,19857
MEX,2012,115755909,20470
MEX,2013,117290686,20708
MEX,2014,118755887,21196
MEX,2015,120149897,21600
MEX,2016,121519221,22193
MEX,2017,122839258,22757
MEX,2018,124013861,23271
MEX,2019,125085311,23702
MEX,2020,125998302,17603
MEX,2021,,21651
MHL,1980,31988,6
MHL,1981,33219,7
MHL,1982,34569,12
MHL,1983,35975,15
MHL,1984,37437,12
MHL,1985,38962,15
MHL,1986,40527,37
MHL,1987,42122,32
MHL,1988,43687,11
MHL,1989,44988,7
MHL,1990,46047,
MHL,1991,47053,26
MHL,1992,48015,52
MHL,1993,48944,61
MHL,1994,49840,
MHL,1995,50702,
MHL,1996,51538,59
MHL,1997,52358,
MHL,1998,53164,49
MHL,1999,53834,41
MHL,2000,54224,34
MHL,2001,54413,56
MHL,2002,54496,51
MHL,2003,54493,60
MHL,2004,54435,117
MHL,2005,54337,111
MHL,2006,54208,139
MHL,2007,54038,158
MHL,2008,53816,125
MHL,2009,53593,141
MHL,2010,53416,193
MHL,2011,52971,139
MHL,2012,52203,145
MHL,2013,51352,149
MHL,2014,50419,142
MHL,2015,49410,138
MHL,2016,48329,179
MHL,2017,47187,204
MHL,2018,45989,429
MHL,2019,44728,227
MHL,2020,43413,147
MHL,2021,,118
MKD,1980,1907023,
MKD,1981,1935200,
MKD,1982,1958275,
MKD,1983,1974441,
MKD,1984,1988682,
MKD,1985,2001504,
MKD,1986,2012926,
MKD,1987,2023097,
MKD,1988,2031932,
MKD,1989,2039426,
MKD,1990,2044174,
MKD,1991,2036686,
MKD,1992,2018023,1602
MKD,1993,1996893,1712
MKD,1994,1982458,728
MKD,1995,1983964,786
MKD,1996,1994226,724
MKD,1997,2004234,693
MKD,1998,2012844,620
MKD,1999,2023778,557
MKD,2000,2037936,641
MKD,2001,2053384,648
MKD,2002,2064737,686
MKD,2003,2071142,697
MKD,2004,2075874,644
MKD,2005,2078662,598
MKD,2006,2081075,561
MKD,2007,2083488,526
MKD,2008,2086227,450
MKD,2009,2089787,450
MKD,2010,2093828,384
MKD,2011,2097099,335
MKD,2012,2099478,346
MKD,2013,2102215,318
MKD,2014,2105291,284
MKD,2015,2107962,282
MKD,2016,2110196,263
MKD,2017,2111979,216
MKD,2018,2113491,217
MKD,2019,2114176,199
MKD,2020,2111072,143
MKD,2021,,143
MLI,1980,7372581,839
MLI,1981,7532864,933
MLI,1982,7696349,187
MLI,1983,7863944,532
MLI,1984,8030099,1872
MLI,1985,8187651,1621
MLI,1986,8334588,1851
MLI,1987,8474329,2534
MLI,1988,8617474,2578
MLI,1989,8774122,1626
MLI,1990,8945026,2933
MLI,1991,9123969,2631
MLI,1992,9310572,3113
MLI,1993,9506510,3204
MLI,1994,9711797,3075
MLI,1995,9921094,3087
MLI,1996,10131906,3655
MLI,1997,10359301,5022
MLI,1998,10620475,4142
MLI,1999,10916993,4466
MLI,2000,11239101,4216
MLI,2001,11583824,4452
MLI,2002,11952660,4457
MLI,2003,12342165,4496
MLI,2004,12751995,4525
MLI,2005,13180551,4704
MLI,2006,13623541,4989
MLI,2007,14080912,5179
MLI,2008,14551117,5989
MLI,2009,15032635,6611
MLI,2010,15529181,5291
MLI,2011,16039734,5428
MLI,2012,16514687,5446
MLI,2013,17004033,5810
MLI,2014,17551814,5809
MLI,2015,18112907,6732
MLI,2016,18700106,6776
MLI,2017,19311355,6388
MLI,2018,19934298,6889
MLI,2019,20567424,6912
MLI,2020,21224040,6922
MLI,2021,,7285
MLT,1980,333587,24
MLT,1981,336617,26
MLT,1982,339668,13
MLT,1983,342886,24
MLT,1984,346086,15
MLT,1985,349118,11
MLT,1986,352091,14
MLT,1987,355169,14
MLT,1988,358439,12
MLT,1989,361894,16
MLT,1990,365392,13
MLT,1991,368670,26
MLT,1992,371880,30
MLT,1993,375241,26
MLT,1994,378563,25
MLT,1995,381849,11
MLT,1996,385269,28
MLT,1997,388839,11
MLT,1998,392483,16
MLT,1999,395983,22
MLT,2000,399212,16
MLT,2001,402151,16
MLT,2002,404699,24
MLT,2003,406919,7
MLT,2004,408798,18
MLT,2005,410208,22
MLT,2006,411197,30
MLT,2007,412081,38
MLT,2008,413401,48
MLT,2009,415500,42
MLT,2010,418755,29
MLT,2011,423571,30
MLT,2012,429907,42
MLT,2013,437525,50
MLT,2014,446441,45
MLT,2015,456579,32
MLT,2016,467705,50
MLT,2017,479497,42
MLT,2018,491586,55
MLT,2019,503635,98
MLT,2020,515358,140
MLT,2021,,54
MMR,1980,33465781,12744
MMR,1981,34110098,12461
MMR,1982,34742586,12069
MMR,1983,35424262,11012
MMR,1984,36159838,11045
MMR,1985,36881020,10506
MMR,1986,37572340,10840
MMR,1987,38233171,11986
MMR,1988,38868270,9348
MMR,1989,39489419,10940
MMR,1990,40099553,12416
MMR,1991,40680533,14905
MMR,1992,41237813,17000
MMR,1993,41788302,19009
MMR,1994,42337109,15583
MMR,1995,42880186,18229
MMR,1996,43423369,22201
MMR,1997,43972046,17122
MMR,1998,44516185,14756
MMR,1999,45041636,19626
MMR,2000,45538332,30840
MMR,2001,46014826,42838
MMR,2002,46480230,57012
MMR,2003,46924293,75744
MMR,2004,47338446,96662
MMR,2005,47724471,107009
MMR,2006,48088274,122472
MMR,2007,48445647,129081
MMR,2008,48729486,124037
MMR,2009,49015836,128343
MMR,2010,49390988,131590
MMR,2011,49794522,136737
MMR,2012,50218185,141170
MMR,2013,50648334,134855
MMR,2014,51072436,138352
MMR,2015,51483949,138447
MMR,2016,51892349,137551
MMR,2017,52288341,130418
MMR,2018,52666014,137972
MMR,2019,53040212,134501
MMR,2020,53423198,103373
MMR,2021,,64410
MNE,2005,632875,156
MNE,2006,632545,167
MNE,2007,631923,147
MNE,2008,631466,131
MNE,2009,631182,114
MNE,2010,631044,110
MNE,2011,631788,110
MNE,2012,633051,98
MNE,2013,633946,119
MNE,2014,634294,113
MNE,2015,633966,80
MNE,2016,633264,87
MNE,2017,632438,75
MNE,2018,631455,84
MNE,2019,630396,80
MNE,2020,629048,40
MNE,2021,,80
MNG,1980,1697780,1160
MNG,1981,1739221,1094
MNG,1982,1781797,1325
MNG,1983,1825773,1514
MNG,1984,1871652,1652
MNG,1985,1919744,2994
MNG,1986,1969912,2819
MNG,1987,2021502,2433
MNG,1988,2073771,2538
MNG,1989,2120825,2233
MNG,1990,2161433,1659
MNG,1991,2200077,1611
MNG,1992,2236494,1516
MNG,1993,2270311,1418
MNG,1994,2301510,1730
MNG,1995,2330334,2780
MNG,1996,2357033,4062
MNG,1997,2381771,3592
MNG,1998,2405148,2915
MNG,1999,2428488,3348
MNG,2000,2450979,3109
MNG,2001,2472601,3526
MNG,2002,2494617,3829
MNG,2003,2516454,3918
MNG,2004,2537949,4542
MNG,2005,2559255,4601
MNG,2006,2581242,5049
MNG,2007,2605643,4654
MNG,2008,2633887,4490
MNG,2009,2666713,4481
MNG,2010,2702520,4458
MNG,2011,2743938,4217
MNG,2012,2792349,4128
MNG,2013,2845153,4331
MNG,2014,2902823,4483
MNG,2015,2964749,4685
MNG,2016,3029555,4425
MNG,2017,3096030,4220
MNG,2018,3163991,3880
MNG,2019,3232430,4277
MNG,2020,3294335,3861
MNG,2021,,2709
MNP,1980,17613,
MNP,1981,19902,26
MNP,1982,22647,75
MNP,1983,25594,74
MNP,1984,28735,58
MNP,1985,32041,64
MNP,1986,35459,16
MNP,1987,38923,56
MNP,1988,42381,27
MNP,1989,45859,28
MNP,1990,48002,28
MNP,1991,48302,
MNP,1992,48128,67
MNP,1993,47948,
MNP,1994,47780,46
MNP,1995,48717,48
MNP,1996,53367,51
MNP,1997,60817,93
MNP,1998,68501,97
MNP,1999,76237,66
MNP,2000,80338,75
MNP,2001,79479,58
MNP,2002,77162,53
MNP,2003,74623,45
MNP,2004,71898,53
MNP,2005,69025,57
MNP,2006,66060,51
MNP,2007,63050,44
MNP,2008,60032,28
MNP,2009,57056,38
MNP,2010,54087,32
MNP,2011,52520,33
MNP,2012,52359,32
MNP,2013,52141,33
MNP,2014,51856,26
MNP,2015,51514,28
MNP,2016,51133,28
MNP,2017,50729,41
MNP,2018,50304,47
MNP,2019,49858,51
MNP,2020,49587,41
MNP,2021,,35
MOZ,1980,11413587,7457
MOZ,1981,11640015,6984
MOZ,1982,11901827,5787
MOZ,1983,12163328,5937
MOZ,1984,12426223,5204
MOZ,1985,12680065,5645
MOZ,1986,12909797,8263
MOZ,1987,12964793,10996
MOZ,1988,12956772,13863
MOZ,1989,13087604,15958
MOZ,1990,13303459,15899
MOZ,1991,13561175,16609
MOZ,1992,13816881,15085
MOZ,1993,14206254,16588
MOZ,1994,14912873,17158
MOZ,1995,15594830,17882
MOZ,1996,16079553,18443
MOZ,1997,16521724,18842
MOZ,1998,16923195,19672
MOZ,1999,17337893,20574
MOZ,2000,17768505,21158
MOZ,2001,18220716,22098
MOZ,2002,18694946,25544
MOZ,2003,19186754,28602
MOZ,2004,19694411,31150
MOZ,2005,20211114,33231
MOZ,2006,20735982,35257
MOZ,2007,21280513,37651
MOZ,2008,21845571,39261
MOZ,2009,22436660,43221
MOZ,2010,23073723,43558
MOZ,2011,23760421,44627
MOZ,2012,24487611,47741
MOZ,2013,25251731,53272
MOZ,2014,26038704,57773
MOZ,2015,26843246,58344
MOZ,2016,27696493,71842
MOZ,2017,28569441,85376
MOZ,2018,29423878,92381
MOZ,2019,30285595,96024
MOZ,2020,31178239,96203
MOZ,2021,,97921
MRT,1980,1506694,7576
MRT,1981,1551687,9427
MRT,1982,1598332,2327
MRT,1983,1646343,2333
MRT,1984,1695675,3977
MRT,1985,1746265,4406
MRT,1986,1798009,2257
MRT,1987,1851092,3722
MRT,1988,1905847,3928
MRT,1989,1955040,4040
MRT,1990,2006027,5284
MRT,1991,2066302,3064
MRT,1992,2147527,4316
MRT,1993,2237064,3996
MRT,1994,2315191,
MRT,1995,2380341,3849
MRT,1996,2428816,3837
MRT,1997,2484278,3788
MRT,1998,2550501,3617
MRT,1999,2620611,3649
MRT,2000,2695003,3067
MRT,2001,2761823,
MRT,2002,2821703,
MRT,2003,2883326,
MRT,2004,2946575,3326
MRT,2005,3012360,2162
MRT,2006,3081229,2694
MRT,2007,3153508,2969
MRT,2008,3233336,2698
MRT,2009,3322616,2640
MRT,2010,3419461,2461
MRT,2011,3524249,1804
MRT,2012,3636113,2616
MRT,2013,3742959,2223
MRT,2014,3843174,2420
MRT,2015,3946220,2166
MRT,2016,4051890,2359
MRT,2017,4160015,2458
MRT,2018,4270712,2403
MRT,2019,4383849,2492
MRT,2020,4498604,2343
MRT,2021,,2438
MSR,1980,11452,1
MSR,1981,11369,0
MSR,1982,11298,0
MSR,1983,11232,1
MSR,1984,11168,7
MSR,1985,11113,9
MSR,1986,11070,5
MSR,1987,11020,13
MSR,1988,10961,6
MSR,1989,10894,5
MSR,1990,10805,1
