country,iso2,iso3,year,indicator.id,sex,value,lo,hi,ind
Fiji,FJ,FJI,2009,SN.ITK.DEFC.ZS,a,3.90000009536743,,,undernutrition
Fiji,FJ,FJI,2009,NY.GDP.PCAP.PP.KD,a,10319.369140625,,,gdp
Fiji,FJ,FJI,2010,EG.CFT.ACCS.ZS,a,31.8999996185303,,,fuel
Fiji,FJ,FJI,2010,GHED_CHE_pc_PPP_SHA2011,a,292.910003662109,,,healthexp
Fiji,FJ,FJI,2010,M_Est_smk_curr_std,a,27.3999996185303,,,smoking
Fiji,FJ,FJI,2010,M_Est_smk_curr_std,f,12.6000003814697,,,smoking
Fiji,FJ,FJI,2010,M_Est_smk_curr_std,m,42.2000007629395,,,smoking
Fiji,FJ,FJI,2010,MDG_0000000029,a,0.100000001490116,0.100000001490116,0.200000002980232,hiv
Fiji,FJ,FJI,2010,NCD_GLUC_04,a,15.8999996185303,11.6000003814697,21.1000003814697,diabetes
Fiji,FJ,FJI,2010,NCD_GLUC_04,f,17.3999996185303,11.1000003814697,25.1000003814697,diabetes
Fiji,FJ,FJI,2010,NCD_GLUC_04,m,14.5,8.69999980926514,21.7000007629395,diabetes
Fiji,FJ,FJI,2010,SN.ITK.DEFC.ZS,a,4,,,undernutrition
Fiji,FJ,FJI,2010,UHC_INDEX_REPORTED,a,55.6338386535645,,,uhc
Fiji,FJ,FJI,2010,NY.GDP.PCAP.PP.KD,a,10547.91015625,,,gdp
Fiji,FJ,FJI,2011,EG.CFT.ACCS.ZS,a,33.2000007629395,,,fuel
Fiji,FJ,FJI,2011,GHED_CHE_pc_PPP_SHA2011,a,281.320007324219,,,healthexp
Fiji,FJ,FJI,2011,MDG_0000000029,a,0.100000001490116,0.100000001490116,0.200000002980232,hiv
Fiji,FJ,FJI,2011,NCD_GLUC_04,a,16.2999992370605,11.6000003814697,21.7000007629395,diabetes
Fiji,FJ,FJI,2011,NCD_GLUC_04,f,17.7999992370605,11,25.8999996185303,diabetes
Fiji,FJ,FJI,2011,NCD_GLUC_04,m,14.8000001907349,8.60000038146973,22.7000007629395,diabetes
Fiji,FJ,FJI,2011,SN.ITK.DEFC.ZS,a,3.79999995231628,,,undernutrition
Fiji,FJ,FJI,2011,NY.GDP.PCAP.PP.KD,a,10787.6396484375,,,gdp
Fiji,FJ,FJI,2012,EG.CFT.ACCS.ZS,a,34.5,,,fuel
Fiji,FJ,FJI,2012,GHED_CHE_pc_PPP_SHA2011,a,312.670013427734,,,healthexp
Fiji,FJ,FJI,2012,MDG_0000000029,a,0.100000001490116,0.100000001490116,0.200000002980232,hiv
Fiji,FJ,FJI,2012,NCD_GLUC_04,a,16.7000007629395,11.6000003814697,22.5,diabetes
Fiji,FJ,FJI,2012,NCD_GLUC_04,f,18.1000003814697,10.8999996185303,26.8999996185303,diabetes
Fiji,FJ,FJI,2012,NCD_GLUC_04,m,15.1999998092651,8.60000038146973,23.5,diabetes
Fiji,FJ,FJI,2012,SN.ITK.DEFC.ZS,a,3.40000009536743,,,undernutrition
Fiji,FJ,FJI,2012,NY.GDP.PCAP.PP.KD,a,10919.4755859375,,,gdp
Fiji,FJ,FJI,2013,EG.CFT.ACCS.ZS,a,36.5999984741211,,,fuel
Fiji,FJ,FJI,2013,GHED_CHE_pc_PPP_SHA2011,a,330.600006103516,,,healthexp
Fiji,FJ,FJI,2013,MDG_0000000029,a,0.100000001490116,0.100000001490116,0.200000002980232,hiv
Fiji,FJ,FJI,2013,NCD_GLUC_04,a,17,11.6000003814697,23.2999992370605,diabetes
Fiji,FJ,FJI,2013,NCD_GLUC_04,f,18.5,10.6999998092651,27.8999996185303,diabetes
Fiji,FJ,FJI,2013,NCD_GLUC_04,m,15.6000003814697,8.5,24.5,diabetes
Fiji,FJ,FJI,2013,per_allsp.cov_pop_tot,a,37.1109504699707,,,socprot
Fiji,FJ,FJI,2013,SI.POV.GINI,a,36.7000007629395,,,gini
Fiji,FJ,FJI,2013,SI_POV_DAY1,a,0.5,,,poverty
Fiji,FJ,FJI,2013,SN.ITK.DEFC.ZS,a,4.40000009536743,,,undernutrition
Fiji,FJ,FJI,2013,NY.GDP.PCAP.PP.KD,a,11429.3330078125,,,gdp
Fiji,FJ,FJI,2014,EG.CFT.ACCS.ZS,a,38.0999984741211,,,fuel
Fiji,FJ,FJI,2014,GHED_CHE_pc_PPP_SHA2011,a,382.230010986328,,,healthexp
Fiji,FJ,FJI,2014,MDG_0000000029,a,0.100000001490116,0.100000001490116,0.200000002980232,hiv
Fiji,FJ,FJI,2014,NCD_GLUC_04,a,17.3999996185303,11.5,24.2999992370606,diabetes
Fiji,FJ,FJI,2014,NCD_GLUC_04,f,18.8999996185303,10.5,29.1000003814697,diabetes
Fiji,FJ,FJI,2014,NCD_GLUC_04,m,15.8999996185303,8.39999961853027,25.7999992370605,diabetes
Fiji,FJ,FJI,2014,SN.ITK.DEFC.ZS,a,5.19999980926514,,,undernutrition
Fiji,FJ,FJI,2014,NY.GDP.PCAP.PP.KD,a,12058.005859375,,,gdp
Fiji,FJ,FJI,2015,EG.CFT.ACCS.ZS,a,40.2999992370606,,,fuel
Fiji,FJ,FJI,2015,GHED_CHE_pc_PPP_SHA2011,a,412.670013427734,,,healthexp
Fiji,FJ,FJI,2015,M_Est_smk_curr_std,a,25.1000003814697,,,smoking
Fiji,FJ,FJI,2015,M_Est_smk_curr_std,f,11.5,,,smoking
Fiji,FJ,FJI,2015,M_Est_smk_curr_std,m,38.7000007629395,,,smoking
Fiji,FJ,FJI,2015,MDG_0000000029,a,0.100000001490116,0.100000001490116,0.200000002980232,hiv
Fiji,FJ,FJI,2015,SN.ITK.DEFC.ZS,a,6.40000009536743,,,undernutrition
Fiji,FJ,FJI,2015,UHC_INDEX_REPORTED,a,58.2152709960938,,,uhc
Fiji,FJ,FJI,2015,NY.GDP.PCAP.PP.KD,a,12569.064453125,,,gdp
Fiji,FJ,FJI,2016,EG.CFT.ACCS.ZS,a,42.4000015258789,,,fuel
Fiji,FJ,FJI,2016,EN_LND_SLUM,a,10.8000001907349,,,
Fiji,FJ,FJI,2016,GHED_CHE_pc_PPP_SHA2011,a,414.290008544922,,,healthexp
Fiji,FJ,FJI,2016,MDG_0000000029,a,0.200000002980232,0.100000001490116,0.300000011920929,hiv
Fiji,FJ,FJI,2016,SA_0000001462,a,5.40000009536743,,,alcohol
Fiji,FJ,FJI,2016,SA_0000001462,f,1.79999995231628,,,alcohol
Fiji,FJ,FJI,2016,SA_0000001462,m,8.89999961853027,,,alcohol
Fiji,FJ,FJI,2016,SN.ITK.DEFC.ZS,a,6.30000019073486,,,undernutrition
Fiji,FJ,FJI,2016,NY.GDP.PCAP.PP.KD,a,12820.7568359375,,,gdp
Fiji,FJ,FJI,2017,EG.CFT.ACCS.ZS,a,44.5999984741211,,,fuel
Fiji,FJ,FJI,2017,GHED_CHE_pc_PPP_SHA2011,a,427.980010986328,,,healthexp
Fiji,FJ,FJI,2017,MDG_0000000029,a,0.200000002980232,0.100000001490116,0.300000011920929,hiv
Fiji,FJ,FJI,2017,SN.ITK.DEFC.ZS,a,6.30000019073486,,,undernutrition
Fiji,FJ,FJI,2017,UHC_INDEX_REPORTED,a,58.9882698059082,,,uhc
Fiji,FJ,FJI,2017,NY.GDP.PCAP.PP.KD,a,13429.30078125,,,gdp
Fiji,FJ,FJI,2018,EG.CFT.ACCS.ZS,a,46.7000007629395,,,fuel
Fiji,FJ,FJI,2018,EN_LND_SLUM,a,11.1999998092651,,,
Fiji,FJ,FJI,2018,GHED_CHE_pc_PPP_SHA2011,a,485.160003662109,,,healthexp
Fiji,FJ,FJI,2018,M_Est_smk_curr_std,a,23.8999996185303,,,smoking
Fiji,FJ,FJI,2018,M_Est_smk_curr_std,f,10.8999996185303,,,smoking
Fiji,FJ,FJI,2018,M_Est_smk_curr_std,m,36.7999992370606,,,smoking
Fiji,FJ,FJI,2018,MDG_0000000029,a,0.200000002980232,0.100000001490116,0.300000011920929,hiv
Fiji,FJ,FJI,2018,SN.ITK.DEFC.ZS,a,5.80000019073486,,,undernutrition
Fiji,FJ,FJI,2018,NY.GDP.PCAP.PP.KD,a,13846.12109375,,,gdp
Fiji,FJ,FJI,2019,EG.CFT.ACCS.ZS,a,49.4000015258789,,,fuel
Fiji,FJ,FJI,2019,GHED_CHE_pc_PPP_SHA2011,a,545.309997558594,,,healthexp
Fiji,FJ,FJI,2019,M_Est_smk_curr_std,a,23.3999996185303,,,smoking
Fiji,FJ,FJI,2019,M_Est_smk_curr_std,f,10.6000003814697,,,smoking
Fiji,FJ,FJI,2019,M_Est_smk_curr_std,m,36.2000007629395,,,smoking
Fiji,FJ,FJI,2019,MDG_0000000029,a,0.200000002980232,0.100000001490116,0.400000005960465,hiv
Fiji,FJ,FJI,2019,SI.POV.GINI,a,30.7000007629395,,,gini
Fiji,FJ,FJI,2019,SI_POV_DAY1,a,2.59999990463257,,,poverty
Fiji,FJ,FJI,2019,SN.ITK.DEFC.ZS,a,5.59999990463257,,,undernutrition
Fiji,FJ,FJI,2019,UHC_INDEX_REPORTED,a,60.9618606567383,,,uhc
Fiji,FJ,FJI,2019,NY.GDP.PCAP.PP.KD,a,13684.2919921875,,,gdp
Fiji,FJ,FJI,2020,EG.CFT.ACCS.ZS,a,51.4000015258789,,,fuel
Fiji,FJ,FJI,2020,M_Est_smk_curr_std,a,23.1000003814697,,,smoking
Fiji,FJ,FJI,2020,M_Est_smk_curr_std,f,10.5,,,smoking
Fiji,FJ,FJI,2020,M_Est_smk_curr_std,m,35.5999984741211,,,smoking
Fiji,FJ,FJI,2020,MDG_0000000029,a,0.200000002980232,0.100000001490116,0.400000005960465,hiv
Fiji,FJ,FJI,2020,NY.GDP.PCAP.PP.KD,a,11526.9619140625,,,gdp
Fiji,FJ,FJI,2021,NY.GDP.PCAP.PP.KD,a,10977.453125,,,gdp
Fiji,FJ,FJI,2023,M_Est_smk_curr_std,a,22,,,smoking
Fiji,FJ,FJI,2023,M_Est_smk_curr_std,f,10,,,smoking
Fiji,FJ,FJI,2023,M_Est_smk_curr_std,m,33.9000015258789,,,smoking
Fiji,FJ,FJI,2025,M_Est_smk_curr_std,a,21.2999992370606,,,smoking
Fiji,FJ,FJI,2025,M_Est_smk_curr_std,f,9.60000038146973,,,smoking
Fiji,FJ,FJI,2025,M_Est_smk_curr_std,m,32.9000015258789,,,smoking
France,FR,FRA,2000,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2000,GHED_CHE_pc_PPP_SHA2011,a,2516.919921875,,,healthexp
France,FR,FRA,2000,M_Est_smk_curr_std,a,34.2000007629395,,,smoking
France,FR,FRA,2000,M_Est_smk_curr_std,f,29.7999992370606,,,smoking
France,FR,FRA,2000,M_Est_smk_curr_std,m,38.5,,,smoking
France,FR,FRA,2000,NCD_GLUC_04,a,5.5,4.09999990463257,7.09999990463257,diabetes
France,FR,FRA,2000,NCD_GLUC_04,f,4.5,2.90000009536743,6.40000009536743,diabetes
France,FR,FRA,2000,NCD_GLUC_04,m,6.59999990463257,4.5,9.30000019073486,diabetes
France,FR,FRA,2000,SI.POV.GINI,a,31.1000003814697,,,gini
France,FR,FRA,2000,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2000,UHC_INDEX_REPORTED,a,81.059700012207,,,uhc
France,FR,FRA,2000,NY.GDP.PCAP.PP.KD,a,39732.28125,,,gdp
France,FR,FRA,2001,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2001,GHED_CHE_pc_PPP_SHA2011,a,2685.7900390625,,,healthexp
France,FR,FRA,2001,NCD_GLUC_04,a,5.5,4.19999980926514,7.09999990463257,diabetes
France,FR,FRA,2001,NCD_GLUC_04,f,4.5,2.90000009536743,6.40000009536743,diabetes
France,FR,FRA,2001,NCD_GLUC_04,m,6.69999980926514,4.59999990463257,9.39999961853027,diabetes
France,FR,FRA,2001,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2001,NY.GDP.PCAP.PP.KD,a,40226.62890625,,,gdp
France,FR,FRA,2002,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2002,GHED_CHE_pc_PPP_SHA2011,a,2876.4599609375,,,healthexp
France,FR,FRA,2002,NCD_GLUC_04,a,5.59999990463257,4.19999980926514,7.09999990463257,diabetes
France,FR,FRA,2002,NCD_GLUC_04,f,4.5,2.90000009536743,6.40000009536743,diabetes
France,FR,FRA,2002,NCD_GLUC_04,m,6.80000019073486,4.69999980926514,9.5,diabetes
France,FR,FRA,2002,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2002,NY.GDP.PCAP.PP.KD,a,40388.625,,,gdp
France,FR,FRA,2003,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2003,GHED_CHE_pc_PPP_SHA2011,a,2855.13989257813,,,healthexp
France,FR,FRA,2003,NCD_GLUC_04,a,5.59999990463257,4.30000019073486,7.09999990463257,diabetes
France,FR,FRA,2003,NCD_GLUC_04,f,4.40000009536743,2.90000009536743,6.30000019073486,diabetes
France,FR,FRA,2003,NCD_GLUC_04,m,6.90000009536743,4.80000019073486,9.5,diabetes
France,FR,FRA,2003,SI.POV.GINI,a,31.3999996185303,,,gini
France,FR,FRA,2003,SI_POV_DAY1,a,0.200000002980232,,,poverty
France,FR,FRA,2003,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2003,NY.GDP.PCAP.PP.KD,a,40433.48828125,,,gdp
France,FR,FRA,2004,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2004,GHED_CHE_pc_PPP_SHA2011,a,2970.89990234375,,,healthexp
France,FR,FRA,2004,NCD_GLUC_04,a,5.59999990463257,4.30000019073486,7.19999980926514,diabetes
France,FR,FRA,2004,NCD_GLUC_04,f,4.40000009536743,3,6.30000019073486,diabetes
France,FR,FRA,2004,NCD_GLUC_04,m,6.90000009536743,4.90000009536743,9.60000038146973,diabetes
France,FR,FRA,2004,SI.POV.GINI,a,30.6000003814697,,,gini
France,FR,FRA,2004,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2004,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2004,NY.GDP.PCAP.PP.KD,a,41272.6328125,,,gdp
France,FR,FRA,2005,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2005,GHED_CHE_pc_PPP_SHA2011,a,3135.56005859375,,,healthexp
France,FR,FRA,2005,M_Est_smk_curr_std,a,34.0999984741211,,,smoking
France,FR,FRA,2005,M_Est_smk_curr_std,f,30.5,,,smoking
France,FR,FRA,2005,M_Est_smk_curr_std,m,37.7000007629395,,,smoking
France,FR,FRA,2005,NCD_GLUC_04,a,5.69999980926514,4.30000019073486,7.19999980926514,diabetes
France,FR,FRA,2005,NCD_GLUC_04,f,4.40000009536743,2.90000009536743,6.30000019073486,diabetes
France,FR,FRA,2005,NCD_GLUC_04,m,7,4.90000009536743,9.60000038146973,diabetes
France,FR,FRA,2005,SI.POV.GINI,a,29.7999992370606,,,gini
France,FR,FRA,2005,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2005,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2005,UHC_INDEX_REPORTED,a,81.6140365600586,,,uhc
France,FR,FRA,2005,NY.GDP.PCAP.PP.KD,a,41643.98828125,,,gdp
France,FR,FRA,2006,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2006,GHED_CHE_pc_PPP_SHA2011,a,3388.42993164063,,,healthexp
France,FR,FRA,2006,NCD_GLUC_04,a,5.69999980926514,4.40000009536743,7.30000019073486,diabetes
France,FR,FRA,2006,NCD_GLUC_04,f,4.40000009536743,2.90000009536743,6.30000019073486,diabetes
France,FR,FRA,2006,NCD_GLUC_04,m,7.09999990463257,5,9.69999980926514,diabetes
France,FR,FRA,2006,SI.POV.GINI,a,29.7000007629395,,,gini
France,FR,FRA,2006,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2006,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2006,NY.GDP.PCAP.PP.KD,a,42367.5703125,,,gdp
France,FR,FRA,2007,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2007,GHED_CHE_pc_PPP_SHA2011,a,3536.07006835938,,,healthexp
France,FR,FRA,2007,NCD_GLUC_04,a,5.69999980926514,4.40000009536743,7.30000019073486,diabetes
France,FR,FRA,2007,NCD_GLUC_04,f,4.40000009536743,2.90000009536743,6.30000019073486,diabetes
France,FR,FRA,2007,NCD_GLUC_04,m,7.09999990463257,5,9.89999961853027,diabetes
France,FR,FRA,2007,SI.POV.GINI,a,32.4000015258789,,,gini
France,FR,FRA,2007,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2007,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2007,NY.GDP.PCAP.PP.KD,a,43127.2109375,,,gdp
France,FR,FRA,2008,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2008,GHED_CHE_pc_PPP_SHA2011,a,3706.47998046875,,,healthexp
France,FR,FRA,2008,NCD_GLUC_04,a,5.69999980926514,4.40000009536743,7.40000009536743,diabetes
France,FR,FRA,2008,NCD_GLUC_04,f,4.40000009536743,2.90000009536743,6.40000009536743,diabetes
France,FR,FRA,2008,NCD_GLUC_04,m,7.19999980926514,4.90000009536743,10,diabetes
France,FR,FRA,2008,SI.POV.GINI,a,33,,,gini
France,FR,FRA,2008,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2008,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2008,NY.GDP.PCAP.PP.KD,a,42996.2109375,,,gdp
France,FR,FRA,2009,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2009,GHED_CHE_pc_PPP_SHA2011,a,3938.90991210938,,,healthexp
France,FR,FRA,2009,NCD_GLUC_04,a,5.80000019073486,4.30000019073486,7.5,diabetes
France,FR,FRA,2009,NCD_GLUC_04,f,4.40000009536743,2.79999995231628,6.5,diabetes
France,FR,FRA,2009,NCD_GLUC_04,m,7.19999980926514,4.80000019073486,10.3000001907349,diabetes
France,FR,FRA,2009,SI.POV.GINI,a,32.7000007629395,,,gini
France,FR,FRA,2009,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2009,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2009,NY.GDP.PCAP.PP.KD,a,41546.4921875,,,gdp
France,FR,FRA,2010,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2010,GHED_CHE_pc_PPP_SHA2011,a,4056.38989257813,,,healthexp
France,FR,FRA,2010,M_Est_smk_curr_std,a,33.7999992370606,,,smoking
France,FR,FRA,2010,M_Est_smk_curr_std,f,30.8999996185303,,,smoking
France,FR,FRA,2010,M_Est_smk_curr_std,m,36.7000007629395,,,smoking
France,FR,FRA,2010,NCD_GLUC_04,a,5.80000019073486,4.19999980926514,7.69999980926514,diabetes
France,FR,FRA,2010,NCD_GLUC_04,f,4.40000009536743,2.79999995231628,6.59999990463257,diabetes
France,FR,FRA,2010,NCD_GLUC_04,m,7.30000019073486,4.69999980926514,10.6000003814697,diabetes
France,FR,FRA,2010,SI.POV.GINI,a,33.7000007629395,,,gini
France,FR,FRA,2010,SI_POV_DAY1,a,0.100000001490116,,,poverty
France,FR,FRA,2010,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2010,UHC_INDEX_REPORTED,a,82.5513000488281,,,uhc
France,FR,FRA,2010,NY.GDP.PCAP.PP.KD,a,42147.671875,,,gdp
France,FR,FRA,2011,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2011,GHED_CHE_pc_PPP_SHA2011,a,4211.18994140625,,,healthexp
France,FR,FRA,2011,NCD_GLUC_04,a,5.80000019073486,4.09999990463257,7.90000009536743,diabetes
France,FR,FRA,2011,NCD_GLUC_04,f,4.40000009536743,2.70000004768372,6.69999980926514,diabetes
France,FR,FRA,2011,NCD_GLUC_04,m,7.30000019073486,4.59999990463257,10.8999996185303,diabetes
France,FR,FRA,2011,SI.POV.GINI,a,33.2999992370605,,,gini
France,FR,FRA,2011,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2011,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2011,NY.GDP.PCAP.PP.KD,a,42864.01953125,,,gdp
France,FR,FRA,2012,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2012,GHED_CHE_pc_PPP_SHA2011,a,4281.72998046875,,,healthexp
France,FR,FRA,2012,NCD_GLUC_04,a,5.80000019073486,4,8.10000038146973,diabetes
France,FR,FRA,2012,NCD_GLUC_04,f,4.40000009536743,2.59999990463257,6.90000009536743,diabetes
France,FR,FRA,2012,NCD_GLUC_04,m,7.40000009536743,4.5,11.3000001907349,diabetes
France,FR,FRA,2012,SI.POV.GINI,a,33.0999984741211,,,gini
France,FR,FRA,2012,SI_POV_DAY1,a,0.100000001490116,,,poverty
France,FR,FRA,2012,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2012,NY.GDP.PCAP.PP.KD,a,42790.6328125,,,gdp
France,FR,FRA,2013,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2013,GHED_CHE_pc_PPP_SHA2011,a,4539.580078125,,,healthexp
France,FR,FRA,2013,NCD_GLUC_04,a,5.90000009536743,3.90000009536743,8.30000019073486,diabetes
France,FR,FRA,2013,NCD_GLUC_04,f,4.40000009536743,2.5,7.19999980926514,diabetes
France,FR,FRA,2013,NCD_GLUC_04,m,7.40000009536743,4.30000019073486,11.6999998092651,diabetes
France,FR,FRA,2013,SI.POV.GINI,a,32.5,,,gini
France,FR,FRA,2013,SI_POV_DAY1,a,0.100000001490116,,,poverty
France,FR,FRA,2013,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2013,NY.GDP.PCAP.PP.KD,a,42816.26953125,,,gdp
France,FR,FRA,2014,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2014,GHED_CHE_pc_PPP_SHA2011,a,4644.6298828125,,,healthexp
France,FR,FRA,2014,NCD_GLUC_04,a,5.90000009536743,3.79999995231628,8.60000038146973,diabetes
France,FR,FRA,2014,NCD_GLUC_04,f,4.40000009536743,2.29999995231628,7.5,diabetes
France,FR,FRA,2014,NCD_GLUC_04,m,7.5,4.09999990463257,12.1999998092651,diabetes
France,FR,FRA,2014,SI.POV.GINI,a,32.2999992370606,,,gini
France,FR,FRA,2014,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2014,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2014,NY.GDP.PCAP.PP.KD,a,43021.39453125,,,gdp
France,FR,FRA,2015,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2015,GHED_CHE_pc_PPP_SHA2011,a,4682.669921875,,,healthexp
France,FR,FRA,2015,M_Est_smk_curr_std,a,33.7000007629395,,,smoking
France,FR,FRA,2015,M_Est_smk_curr_std,f,31.3999996185303,,,smoking
France,FR,FRA,2015,M_Est_smk_curr_std,m,35.9000015258789,,,smoking
France,FR,FRA,2015,SI.POV.GINI,a,32.7000007629395,,,gini
France,FR,FRA,2015,SI_POV_DAY1,a,0.100000001490116,,,poverty
France,FR,FRA,2015,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2015,UHC_INDEX_REPORTED,a,83.3150405883789,,,uhc
France,FR,FRA,2015,NY.GDP.PCAP.PP.KD,a,43345.78515625,,,gdp
France,FR,FRA,2016,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2016,GHED_CHE_pc_PPP_SHA2011,a,4930.490234375,,,healthexp
France,FR,FRA,2016,SA_0000001462,a,7,,,alcohol
France,FR,FRA,2016,SA_0000001462,f,3.09999990463257,,,alcohol
France,FR,FRA,2016,SA_0000001462,m,11.1000003814697,,,alcohol
France,FR,FRA,2016,SI.POV.GINI,a,31.8999996185303,,,gini
France,FR,FRA,2016,SI_POV_DAY1,a,0.100000001490116,,,poverty
France,FR,FRA,2016,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2016,NY.GDP.PCAP.PP.KD,a,43705.1484375,,,gdp
France,FR,FRA,2017,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2017,GHED_CHE_pc_PPP_SHA2011,a,5059.990234375,,,healthexp
France,FR,FRA,2017,SI.POV.GINI,a,31.6000003814697,,,gini
France,FR,FRA,2017,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2017,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2017,UHC_INDEX_REPORTED,a,83.5940780639649,,,uhc
France,FR,FRA,2017,NY.GDP.PCAP.PP.KD,a,44577.06640625,,,gdp
France,FR,FRA,2018,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2018,GHED_CHE_pc_PPP_SHA2011,a,5220.7998046875,,,healthexp
France,FR,FRA,2018,M_Est_smk_curr_std,a,33.5,,,smoking
France,FR,FRA,2018,M_Est_smk_curr_std,f,31.7000007629395,,,smoking
France,FR,FRA,2018,M_Est_smk_curr_std,m,35.2999992370606,,,smoking
France,FR,FRA,2018,SI.POV.GINI,a,32.4000015258789,,,gini
France,FR,FRA,2018,SI_POV_DAY1,a,0,,,poverty
France,FR,FRA,2018,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2018,NY.GDP.PCAP.PP.KD,a,45284.00390625,,,gdp
France,FR,FRA,2019,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2019,GHED_CHE_pc_PPP_SHA2011,a,5492.52978515625,,,healthexp
France,FR,FRA,2019,M_Est_smk_curr_std,a,33.5999984741211,,,smoking
France,FR,FRA,2019,M_Est_smk_curr_std,f,31.8999996185303,,,smoking
France,FR,FRA,2019,M_Est_smk_curr_std,m,35.2000007629395,,,smoking
France,FR,FRA,2019,SN.ITK.DEFC.ZS,a,2.5,,,undernutrition
France,FR,FRA,2019,UHC_INDEX_REPORTED,a,83.9108428955078,,,uhc
France,FR,FRA,2019,NY.GDP.PCAP.PP.KD,a,46017.765625,,,gdp
France,FR,FRA,2020,EG.CFT.ACCS.ZS,a,100,,,fuel
France,FR,FRA,2020,M_Est_smk_curr_std,a,33.4000015258789,,,smoking
France,FR,FRA,2020,M_Est_smk_curr_std,f,31.8999996185303,,,smoking
France,FR,FRA,2020,M_Est_smk_curr_std,m,34.9000015258789,,,smoking
France,FR,FRA,2020,NY.GDP.PCAP.PP.KD,a,42320.5234375,,,gdp
France,FR,FRA,2021,NY.GDP.PCAP.PP.KD,a,45187.4453125,,,gdp
France,FR,FRA,2023,M_Est_smk_curr_std,a,33.2999992370605,,,smoking
France,FR,FRA,2023,M_Est_smk_curr_std,f,32.2000007629395,,,smoking
France,FR,FRA,2023,M_Est_smk_curr_std,m,34.4000015258789,,,smoking
France,FR,FRA,2025,M_Est_smk_curr_std,a,33.4000015258789,,,smoking
France,FR,FRA,2025,M_Est_smk_curr_std,f,32.5,,,smoking
France,FR,FRA,2025,M_Est_smk_curr_std,m,34.2000007629395,,,smoking
Micronesia (Federated States of),FM,FSM,2000,EG.CFT.ACCS.ZS,a,10.8000001907349,,,fuel
Micronesia (Federated States of),FM,FSM,2000,GHED_CHE_pc_PPP_SHA2011,a,170.160003662109,,,healthexp
Micronesia (Federated States of),FM,FSM,2000,NCD_GLUC_04,a,15.5,12.3000001907349,19.2000007629395,diabetes
